fecha,riesgo_pais,dolar_blue_ARS,base_monetaria_MM_ARS,dolar_bcra_ARS,reservas_MM_USD,brecha_cambiaria_pct,ratio_ARS_USD,log_riesgo_pais,log_dolar_blue_ARS,log_dolar_bcra_ARS
2023-11-28,2054,975.0,8141,359.53,21.535,171.19,378.04,3.3126004392612596,2.989004615698537,2.5557351347491215
2023-11-27,2006,995.0,7991,359.03,21.538,177.14,371.02,3.302330928684399,2.9978230807457256,2.55513073908001
2023-11-24,1961,1000.0,7886,357.53,21.551,179.7,365.92,3.292477593667784,3.0,2.5533124889002417
2023-11-23,2125,1055.0,7756,357.01,21.554,195.51,359.84,3.3273589343863303,3.0232524596337114,2.5526803810533547
2023-11-22,2124,1075.0,7676,356.51,21.539,201.53,356.38,3.3271545124094315,3.031408464251624,2.552071716190435
2023-11-21,2175,1075.0,7697,356.03,21.631,201.94,355.83,3.337459261290656,3.031408464251624,2.551486594280516
2023-11-17,2412,950.0,7834,354.01,21.505,168.35,364.29,3.3823773034681137,2.9777236052888476,2.549015530058215
2023-11-16,2397,960.0,7759,353.48,21.403,171.59,362.52,3.379668034033654,2.9822712330395684,2.5483648463214372
2023-11-15,2452,1000.0,7733,353.01,21.102,183.28,366.46,3.3895204658463776,3.0,2.5477870081733904
2023-11-14,2497,925.0,7692,350.03,21.167,164.26,363.4,3.397418542351348,2.9661417327390325,2.544105267996305
2023-11-13,2495,925.0,7638,350.03,20.977,164.26,364.11,3.397070549959409,2.9661417327390325,2.544105267996305
2023-11-10,2475,955.0,7720,350.0,20.905,172.86,369.29,3.3935752032695876,2.9800033715837464,2.5440680443502757
2023-11-09,2466,950.0,7669,350.03,20.95,171.41,366.06,3.3919930722597127,2.9777236052888476,2.544105267996305
2023-11-08,2458,890.0,7673,350.03,20.938,154.26,366.46,3.390581878550435,2.949390006644913,2.544105267996305
2023-11-07,2525,890.0,7688,350.03,20.928,154.26,367.35,3.40226138245468,2.949390006644913,2.544105267996305
2023-11-03,2525,920.0,7694,350.03,21.883,162.83,351.6,3.40226138245468,2.963787827345555,2.544105267996305
2023-11-02,2546,915.0,7554,350.03,21.878,161.41,345.28,3.4058583993176366,2.9614210940664485,2.544105267996305
2023-11-01,2601,915.0,7451,349.99,21.876,161.44,340.6,3.4151403521958725,2.9614210940664485,2.5440556357592405
2023-10-31,2577,920.0,7237,350.01,22.559,162.85,320.8,3.4111144185509046,2.963787827345555,2.5440804525867846
2023-10-30,2583,970.0,6972,350.03,24.614,177.12,283.25,3.412124406173317,2.9867717342662448,2.544105267996305
2023-10-27,2560,990.0,7058,350.01,24.561,182.85,287.37,3.4082399653118496,2.9956351945975497,2.5440804525867846
2023-10-26,2531,980.0,7047,350.01,24.553,179.99,287.01,3.4032921451582543,2.991226075692495,2.5440804525867846
2023-10-25,2475,1000.0,7023,350.02,24.499,185.7,286.66,3.3935752032695876,3.0,2.544092860468788
2023-10-24,2496,1075.0,7063,350.03,24.556,207.12,287.63,3.397244581010386,3.031408464251624,2.544105267996305
2023-10-23,2611,1100.0,7054,350.0,24.553,214.29,287.3,3.4168068718229443,3.041392685158225,2.5440680443502757
2023-10-20,2412,900.0,7339,350.03,24.543,157.12,299.03,3.3823773034681137,2.9542425094393248,2.544105267996305
2023-10-19,2403,900.0,7350,350.03,24.793,157.12,296.45,3.3807537708039,2.9542425094393248,2.544105267996305
2023-10-18,2390,930.0,7195,350.03,24.789,165.69,290.25,3.3783979009481375,2.9684829485539352,2.544105267996305
2023-10-17,2375,985.0,7319,350.02,24.995,181.41,292.82,3.3756636139608855,2.9934362304976116,2.544092860468788
2023-10-12,2510,970.0,7622,350.03,25.225,177.12,302.16,3.399673721481038,2.9867717342662448,2.544105267996305
2023-10-11,2523,1020.0,7308,350.03,25.772,191.4,283.56,3.4019172505175748,3.0086001717619175,2.544105267996305
2023-10-10,2622,1025.0,7260,350.03,26.059,192.83,278.6,3.4186326873540653,3.010723865391773,2.544105267996305
2023-10-09,2674,930.0,7087,350.03,26.269,165.69,269.79,3.4271614029259654,2.9684829485539352,2.544105267996305
2023-10-06,2675,895.0,7138,350.03,26.262,155.69,271.8,3.427323786357247,2.951823035315912,2.544105267996305
2023-10-05,2719,843.0,7025,350.03,26.382,140.84,266.28,3.4344092075875,2.9258275746247424,2.544105267996305
2023-10-04,2698,845.0,6977,350.03,26.47,141.41,263.58,3.4310419453358856,2.926856708949692,2.544105267996305
2023-10-03,2637,805.0,6962,350.03,26.558,129.98,262.14,3.4211101297934343,2.9057958803678687,2.544105267996305
2023-10-02,2600,798.0,6857,350.03,26.634,127.98,257.45,3.4149733479708178,2.9020028913507296,2.544105267996305
2023-09-29,2543,805.0,6828,350.01,26.925,129.99,253.59,3.405346360175709,2.9057958803678687,2.5440804525867846
2023-09-28,2486,785.0,6492,350.03,27.068,124.27,239.84,3.395501124305626,2.8948696567452523,2.544105267996305
2023-09-27,2399,773.0,6524,350.03,27.057,120.84,241.12,3.380030247967831,2.888179493918325,2.544105267996305
2023-09-26,2385,752.0,6501,350.03,27.152,114.84,239.43,3.3774883833761327,2.876217840591642,2.544105267996305
2023-09-25,2368,743.0,6456,350.01,27.204,112.28,237.32,3.374381698050882,2.8709888137605755,2.5440804525867846
2023-09-22,2371,745.0,6464,350.03,27.254,112.84,237.18,3.3749315539781883,2.8721562727482928,2.544105267996305
2023-09-21,2375,745.0,6468,349.98,27.342,112.87,236.56,3.3756636139608855,2.8721562727482928,2.5440432268136592
2023-09-20,2265,735.0,6412,350.0,27.425,110.0,233.8,3.3550682063488506,2.8662873390841948,2.5440680443502757
2023-09-19,2194,740.0,6385,349.98,27.438,111.44,232.71,3.3412366232386925,2.8692317197309762,2.5440432268136592
2023-09-18,2170,735.0,6339,349.99,27.47,110.01,230.76,3.3364597338485296,2.8662873390841948,2.5440556357592405
2023-09-15,2169,718.0,6414,349.99,27.53,105.15,232.98,3.336259552014193,2.8561244442423,2.5440556357592405
2023-09-14,2156,725.0,6603,349.98,27.784,107.15,237.65,3.3336487565147013,2.8603380065709936,2.5440432268136592
2023-09-13,2168,735.0,6590,349.98,27.786,110.01,237.17,3.336059277866349,2.8662873390841948,2.5440432268136592
2023-09-12,2176,728.0,6607,349.98,27.767,108.01,237.94,3.3376588910261424,2.862131379313037,2.5440432268136592
2023-09-11,2170,717.0,6558,349.98,27.737,104.87,236.44,3.3364597338485296,2.8555191556678,2.5440432268136592
2023-09-08,2155,705.0,6552,349.98,27.686,101.44,236.65,3.3334472744967503,2.848189116991399,2.5440432268136592
2023-09-07,2131,715.0,6621,349.99,27.651,104.29,239.45,3.328583449714202,2.8543060418010806,2.5440556357592405
2023-09-06,2178,720.0,6520,350.0,27.63,105.71,235.98,3.3380578754197563,2.8573324964312685,2.5440680443502757
2023-09-05,2136,723.0,6576,349.99,27.679,106.58,237.58,3.3296012483565187,2.859138297294531,2.5440556357592405
2023-09-04,2091,735.0,6526,350.03,27.775,109.98,234.96,3.3203540328176717,2.8662873390841948,2.544105267996305
2023-09-01,2090,730.0,6621,350.0,27.824,108.57,237.96,3.3201462861110542,2.863322860120456,2.5440680443502757
2023-08-31,2105,730.0,6622,350.02,27.818,108.56,238.05,3.323252100171687,2.863322860120456,2.544092860468788
2023-08-30,2094,740.0,6149,349.98,27.942,111.44,220.06,3.3209766773428235,2.8692317197309762,2.5440432268136592
2023-08-29,2052,745.0,6115,349.98,28.035,112.87,218.12,3.3121773564397787,2.8721562727482928,2.5440432268136592
2023-08-28,2041,730.0,6167,349.99,28.011,108.58,220.16,3.3098430047160705,2.863322860120456,2.5440556357592405
2023-08-25,2050,725.0,6486,349.98,27.955,107.15,232.02,3.311753861055754,2.8603380065709936,2.5440432268136592
2023-08-24,2050,725.0,6385,349.98,28.995,107.15,220.21,3.311753861055754,2.8603380065709936,2.5440432268136592
2023-08-23,2035,735.0,6381,349.98,29.004,110.01,220.0,3.3085644135612386,2.8662873390841948,2.5440432268136592
2023-08-22,2049,725.0,6355,350.01,23.639,107.14,268.84,3.311541958401195,2.8603380065709936,2.5440804525867846
2023-08-18,2128,735.0,6463,350.02,23.637,109.99,273.43,3.3279716236230104,2.8662873390841948,2.544092860468788
2023-08-17,2185,760.0,6455,349.98,23.721,117.16,272.12,3.3394514413064407,2.8808135922807914,2.5440432268136592
2023-08-16,2187,780.0,6416,350.0,23.612,122.86,271.73,3.339848783037637,2.8920946026904804,2.5440680443502757
2023-08-15,2172,715.0,6521,350.01,23.667,104.28,275.53,3.336859820916809,2.8543060418010806,2.5440804525867846
2023-08-14,1914,685.0,6486,349.98,23.762,95.73,272.96,3.281941933440825,2.8356905714924254,2.5440432268136592
2023-08-11,1915,607.0,6604,287.29,23.671,111.28,278.99,3.2821687783046416,2.7831886910752575,2.4583205093180776
2023-08-10,1911,606.0,6479,286.19,23.828,111.75,271.91,3.281260687055013,2.782472624166286,2.456654454648449
2023-08-09,1975,598.0,6388,285.18,23.891,109.69,267.38,3.295567099962479,2.776701183988411,2.455119064678402
2023-08-08,2010,590.0,6418,284.19,24.129,107.61,265.99,3.3031960574204886,2.7708520116421442,2.4536087920248524
2023-08-07,2020,594.0,6400,283.15,24.268,109.78,263.72,3.305351369446624,2.7737864449811935,2.452016565962548
2023-08-04,2020,572.0,6400,279.32,24.372,104.78,262.6,3.305351369446624,2.7573960287930244,2.446102033368979
2023-08-03,2024,574.0,6349,278.28,24.146,106.27,262.94,3.3062105081677613,2.7589118923979736,2.4444819946856122
2023-08-02,2011,558.0,6319,277.34,24.02,101.2,263.07,3.303412070596742,2.7466341989375787,2.443012511216785
2023-08-01,1990,558.0,6379,276.14,24.042,102.07,265.33,3.2988530764097064,2.7466341989375787,2.4411293205147757
2023-07-31,1980,550.0,6393,275.28,24.092,99.8,265.36,3.296665190261531,2.7403626894942437,2.4397746596128735
2023-07-28,1960,551.0,6195,273.63,25.651,101.37,241.51,3.292256071356476,2.741151598851785,2.437163710446504
2023-07-27,2017,550.0,6220,273.0,25.349,101.47,245.37,3.3047058982127653,2.7403626894942437,2.436162647040756
2023-07-26,1991,547.0,6158,272.4,25.258,100.81,243.8,3.2990712600274095,2.737987326333431,2.4352071032407476
2023-07-25,1951,541.0,6166,271.67,25.35,99.14,243.23,3.2902572693945182,2.7331972651065692,2.434041682754272
2023-07-24,1960,550.0,6070,271.19,25.28,102.81,240.11,3.292256071356476,2.7403626894942437,2.433273671091449
2023-07-21,2021,528.0,6125,269.42,25.21,95.98,242.96,3.305566313515304,2.722633922533812,2.4304298317998767
2023-07-20,2038,525.0,6088,268.78,25.441,95.33,239.3,3.3092041796704077,2.720159303405957,2.4293969496020633
2023-07-19,2064,527.0,6039,268.23,25.501,96.47,236.81,3.314709692955174,2.7218106152125467,2.4285073495999554
2023-07-18,2023,519.0,6028,267.58,25.765,93.96,233.96,3.3059958827708047,2.7151673578484576,2.4274536494013197
2023-07-17,2042,521.0,5962,266.79,25.849,95.28,230.65,3.3100557377508912,2.7168377232995247,2.426169547035326
2023-07-14,2112,520.0,6018,265.14,26.036,96.12,231.14,3.3246939138617746,2.716003343634799,2.423475251945937
2023-07-13,2038,506.0,5971,264.52,26.189,91.29,228.0,3.3092041796704077,2.7041505168397992,2.422458514031944
2023-07-12,2005,499.0,5954,263.93,26.335,89.07,226.09,3.302114376956201,2.6981005456233897,2.421488757760626
2023-07-11,1981,499.0,6022,263.32,26.416,89.5,227.97,3.296884475538547,2.6981005456233897,2.420483846420041
2023-07-10,2044,495.0,5945,262.65,26.55,88.46,223.92,3.3104808914626753,2.694605198933569,2.4193774051391275
2023-07-07,2103,492.0,6670,260.98,26.616,88.52,250.6,3.322839272686321,2.6919651027673606,2.4166072267925043
2023-07-06,2053,491.0,6543,260.33,27.436,88.61,238.48,3.312388949370592,2.6910814921229687,2.4155242183732293
2023-07-05,1941,493.0,5840,259.8,27.529,89.76,212.14,3.2880255353883627,2.69284691927723,2.414639146737009
2023-06-30,2037,493.0,5886,256.68,27.926,92.07,210.77,3.3089910290001643,2.69284691927723,2.409392030619153
2023-06-29,2061,493.0,5727,256.24,30.785,92.4,186.03,3.3140779917792127,2.69284691927723,2.4086469256557654
2023-06-28,2098,495.0,5657,255.84,30.859,93.48,183.32,3.3218054838575393,2.694605198933569,2.4079684464021596
2023-06-27,2120,494.0,5662,255.17,31.026,93.6,182.49,3.326335860928751,2.693726948923647,2.4068296136215444
2023-06-26,2095,492.0,5612,254.54,31.154,93.29,180.14,3.3211840273023143,2.6919651027673606,2.405756039773956
2023-06-23,2232,496.0,5688,252.99,31.279,96.06,181.85,3.348694190265541,2.6954816764901977,2.4031033550467655
2023-06-22,2216,493.0,5600,252.51,31.455,95.24,178.03,3.345569756056392,2.69284691927723,2.402278581895561
2023-06-21,2307,491.0,5519,252.01,31.616,94.83,174.56,3.3630475945210936,2.6910814921229687,2.4014177743476224
2023-06-16,2371,492.0,5612,249.16,31.852,97.46,176.19,3.3749315539781883,2.6919651027673606,2.3964783222021033
2023-06-15,2359,487.0,5598,248.58,32.141,95.91,174.17,3.3727279408855955,2.6875289612146345,2.3954661836819375
2023-06-14,2330,494.0,5584,247.8,32.336,99.35,172.69,3.367355921026019,2.693726948923647,2.3941013020400446
2023-06-13,2311,486.0,5632,247.29,32.366,96.53,174.01,3.3637999454791094,2.6866362692622934,2.393206554563365
2023-06-12,2345,483.0,5640,246.78,32.363,95.72,174.27,3.370142847051102,2.683947130751512,2.3923099598928186
2023-06-09,2378,484.0,5571,244.97,32.488,97.58,171.48,3.376211850282673,2.6848453616444123,2.389112902192263
2023-06-08,2388,485.0,5507,244.33,32.68,98.5,168.51,3.3780343224573315,2.6857417386022635,2.387976794990437
2023-06-07,2341,484.0,5477,243.81,32.725,98.52,167.36,3.3694014136966244,2.6848453616444123,2.387051514472493
2023-06-06,2396,486.0,5458,243.18,32.871,99.85,166.04,3.379486813717274,2.6866362692622934,2.385927854125337
2023-06-05,2518,488.0,5427,242.55,33.011,101.2,164.4,3.401055725771844,2.6884198220027105,2.3848012789620823
2023-06-02,2561,490.0,5572,240.74,32.998,103.54,168.86,3.40840957846843,2.690196080028514,2.381548256191099
2023-06-01,2616,488.0,5573,240.07,33.067,103.27,168.54,3.4176377396522297,2.6884198220027105,2.3803378924664904
2023-05-31,2590,490.0,5576,239.33,33.001,104.74,168.96,3.413299764081252,2.690196080028514,2.3789971408108515
2023-05-30,2590,492.0,5510,238.79,32.813,106.04,167.92,3.413299764081252,2.6919651027673606,2.3780161355404377
2023-05-29,2590,492.0,5444,238.26,32.883,106.5,165.56,3.413299764081252,2.6919651027673606,2.3770511374475265
2023-05-26,2590,493.0,5430,235.63,32.966,109.23,164.72,3.413299764081252,2.69284691927723,2.3722305832501136
2023-05-25,2590,493.0,5430,235.63,32.966,109.23,164.72,3.413299764081252,2.69284691927723,2.3722305832501136
2023-05-24,2590,492.0,5430,235.63,32.966,108.8,164.72,3.413299764081252,2.6919651027673606,2.3722305832501136
2023-05-23,2577,491.0,5362,234.92,32.91,109.01,162.93,3.4111144185509046,2.6910814921229687,2.3709199921709194
2023-05-22,2578,488.0,5331,234.41,33.062,108.18,161.24,3.4112829130173843,2.6884198220027105,2.369976134872427
2023-05-19,2600,488.0,5292,232.74,33.159,109.68,159.59,3.4149733479708178,2.6884198220027105,2.3668710299837
2023-05-18,2594,486.0,5285,232.24,33.132,109.27,159.51,3.4139699717480614,2.6866362692622934,2.3659370228236174
2023-05-17,2550,487.0,5234,231.65,33.298,110.23,157.19,3.406540180433955,2.6875289612146345,2.364832304539174
2023-05-16,2580,488.0,5264,231.18,33.35,111.09,157.84,3.41161970596323,2.6884198220027105,2.3639502593966446
2023-05-15,2587,477.0,5273,230.64,33.481,106.82,157.49,3.4127964287165433,2.678518379040114,2.362934629380151
2023-05-12,2584,474.0,5333,229.33,33.588,106.69,158.78,3.4122925093230463,2.6757783416740852,2.3604608710501784
2023-05-11,2523,475.0,5413,228.99,33.631,107.43,160.95,3.4019172505175748,2.6766936096248664,2.3598165171012595
2023-05-10,2507,471.0,5421,228.51,33.723,106.12,160.75,3.3991543339582164,2.673020907128896,2.358905210313047
2023-05-09,2524,471.0,5473,228.06,33.85,106.52,161.68,3.402089350572097,2.673020907128896,2.3580491199867475
2023-05-08,2577,469.0,5441,227.58,33.944,106.08,160.29,3.4111144185509046,2.6711728427150834,2.357134093086434
2023-05-05,2576,469.0,5476,226.19,34.008,107.35,161.02,3.4109458586877746,2.6711728427150834,2.3544734005858126
2023-05-04,2582,468.0,5478,225.66,34.13,107.39,160.5,3.4119562379304016,2.670245853074124,2.3534545838060428
2023-05-03,2623,468.0,5431,225.09,34.891,107.92,155.66,3.4187982905903533,2.670245853074124,2.3523562011698274
2023-05-02,2647,473.0,5417,224.63,35.08,110.57,154.42,3.422753941301348,2.6748611407378116,2.351467757109761
2023-05-01,2662,469.0,5367,222.58,35.001,110.71,153.34,3.4252080511386565,2.6711728427150834,2.3474861380765732
2023-04-28,2656,468.0,5367,222.58,35.001,110.26,153.34,3.42422807069598,2.670245853074124,2.3474861380765732
2023-04-27,2657,467.0,5199,222.02,36.104,110.34,144.0,3.4243915544102776,2.6693168805661123,2.346392098317329
2023-04-26,2640,473.0,5129,221.55,36.354,113.5,141.08,3.4216039268698313,2.6748611407378116,2.345471754367631
2023-04-25,2648,490.0,5110,220.87,36.478,121.85,140.08,3.422917980767662,2.690196080028514,2.3441367311758823
2023-04-24,2624,465.0,5101,220.24,36.569,111.13,139.49,3.4189638307036225,2.667452952889954,2.342896198385274
2023-04-21,2622,445.0,5118,218.51,36.503,103.65,140.21,3.4186326873540653,2.6483600109809315,2.3394713170292833
2023-04-20,2660,432.0,5078,218.03,36.413,98.14,139.46,3.424881636631067,2.635483746814912,2.338516254788366
2023-04-19,2661,418.0,5095,217.47,36.365,92.21,140.11,3.425044874551389,2.621176281775035,2.337399354471897
2023-04-17,2407,408.0,5172,216.36,36.731,88.57,140.81,3.38147609027503,2.61066016308988,2.335176972770027
2023-04-14,2352,400.0,5148,215.1,36.901,85.96,139.51,3.371437317404101,2.6020599913279625,2.3326404103874623
2023-04-13,2376,398.0,5187,214.67,37.538,85.4,138.18,3.375846436309156,2.5998830720736876,2.3317713562909272
2023-04-12,2385,394.0,5194,214.25,37.224,83.9,139.53,3.3774883833761327,2.595496221825574,2.3309208305952356
2023-04-11,2440,391.0,5286,213.8,37.218,82.88,142.03,3.3873898263387296,2.5921767573958667,2.330007700872759
2023-04-10,2429,392.0,5324,213.33,37.21,83.75,143.08,3.3854275148051305,2.593286067020457,2.32905193335993
2023-04-05,2432,392.0,5436,211.24,38.662,85.57,140.6,3.385963570600697,2.593286067020457,2.3247761588164573
2023-04-04,2351,392.0,5269,210.8,38.777,85.96,135.88,3.3712526291249394,2.593286067020457,2.323870606540509
2023-04-03,2280,395.0,5288,210.33,38.809,87.8,136.26,3.357934847000454,2.59659709562646,2.3229012218315517
2023-03-31,2276,393.0,5369,208.99,39.06,88.05,137.46,3.3571722577230334,2.5943925503754266,2.320125505973635
2023-03-30,2304,393.0,5214,208.6,36.509,88.4,142.81,3.3624824747511743,2.5943925503754266,2.319314304090512
2023-03-29,2365,397.0,5090,208.25,36.851,90.64,138.12,3.3738311450738303,2.598790506763115,2.318585010078825
2023-03-28,2521,390.0,5134,207.84,37.076,87.64,138.47,3.401572845676446,2.591064607026499,2.3177291337289527
2023-03-27,2531,389.0,5109,207.4,37.161,87.56,137.48,3.4032921451582543,2.5899496013257077,2.316808752053022
2023-03-23,2497,391.0,5107,205.79,37.606,90.0,135.8,3.397418542351348,2.5921767573958667,2.3134242671691925
2023-03-22,2458,394.0,5093,205.4,37.596,91.82,135.47,3.390581878550435,2.595496221825574,2.3126004392612596
2023-03-21,2335,386.0,5078,204.96,37.837,88.33,134.21,3.368286884902131,2.586587304671755,2.3116691124006112
2023-03-20,2383,383.0,5076,204.5,38.008,87.29,133.55,3.377124042346456,2.583198773968623,2.3106933123433606
2023-03-17,2383,383.0,5147,203.34,37.672,88.35,136.63,3.377124042346456,2.583198773968623,2.308222819221022
2023-03-16,2324,379.0,5205,202.96,37.712,86.74,138.02,3.366236123718293,2.578639209968072,2.307410454213674
2023-03-15,2397,377.0,5226,202.52,37.783,86.15,138.32,3.379668034033654,2.576341350205793,2.3064679187148034
2023-03-14,2293,377.0,5289,202.15,38.142,86.5,138.67,3.3604040547299387,2.576341350205793,2.305673745669693
2023-03-13,2323,373.0,5161,201.8,38.331,84.84,134.64,3.3660492098002353,2.571708831808688,2.3049211619008916
2023-03-10,2207,373.0,5189,200.72,38.208,85.83,135.81,3.343802333161655,2.571708831808688,2.302590648306554
2023-03-09,2134,378.0,5206,200.36,38.18,88.66,136.35,3.329194415088451,2.577491799837225,2.3018110230174766
2023-03-08,2098,371.0,5177,200.03,38.272,85.47,135.27,3.3218054838575393,2.569373909615046,2.301095134950942
2023-03-07,2044,372.0,5173,199.67,38.323,86.31,134.98,3.3104808914626753,2.5705429398818973,2.30031281793437
2023-03-06,2047,375.0,5137,199.35,38.517,88.11,133.37,3.3111178426625054,2.574031267727719,2.299616239998413
2023-03-03,2081,377.0,5169,198.26,38.598,90.15,133.92,3.318272080211627,2.576341350205793,2.297235101842306
2023-03-02,2088,375.0,5151,197.89,38.584,89.5,133.5,3.3197304943302246,2.574031267727719,2.2964238485037765
2023-03-01,2036,375.0,5167,197.56,38.722,89.82,133.44,3.3087777736647213,2.574031267727719,2.2956990174895107
2023-02-28,1965,375.0,5220,197.15,38.709,90.21,134.85,3.2933625547114453,2.574031267727719,2.294796781409242
2023-02-27,1966,377.0,5126,196.81,39.045,91.56,131.28,3.2935835134961167,2.576341350205793,2.2940471613437157
2023-02-24,1996,379.0,5180,195.74,39.006,93.62,132.8,3.3001605369513523,2.578639209968072,2.2916795839828357
2023-02-23,1974,379.0,5253,195.35,39.183,94.01,134.06,3.295347148333618,2.578639209968072,2.290813415560803
2023-02-22,2127,377.0,5276,194.98,39.261,93.35,134.38,3.327767489902729,2.576341350205793,2.2899900660543193
2023-02-21,2183,377.0,5298,193.19,39.335,95.14,134.69,3.339053735709139,2.576341350205793,2.285984642487249
2023-02-20,2123,377.0,5298,193.19,39.335,95.14,134.69,3.326949994165999,2.576341350205793,2.285984642487249
2023-02-17,2123,377.0,5298,193.19,39.335,95.14,134.69,3.326949994165999,2.576341350205793,2.285984642487249
2023-02-16,2056,377.0,5321,192.78,39.514,95.56,134.66,3.313023110323238,2.576341350205793,2.285061975935162
2023-02-15,1997,379.0,5266,192.38,39.561,97.01,133.11,3.3003780648707024,2.578639209968072,2.284159920398681
2023-02-14,1968,381.0,5205,192.02,40.009,98.42,130.1,3.2940250940953226,2.5809249756756194,2.2833464653560465
2023-02-13,1966,378.0,5208,191.64,40.008,97.24,130.17,3.2935835134961167,2.577491799837225,2.2824861621861077
2023-02-10,1962,377.0,5247,190.53,40.012,97.87,131.14,3.29269900304393,2.576341350205793,2.2799633674587367
2023-02-09,1928,380.0,5238,190.2,40.076,99.79,130.7,3.285107029566812,2.57978359661681,2.279210512601395
2023-02-08,1912,379.0,5202,189.86,40.169,99.62,129.5,3.2814878879400813,2.578639209968072,2.278433476537416
2023-02-07,1907,377.0,5232,189.46,40.287,98.99,129.87,3.280350693046006,2.576341350205793,2.277517532969171
2023-02-06,1912,377.0,5224,189.1,40.288,99.37,129.67,3.2814878879400813,2.576341350205793,2.27669152884504
2023-02-03,1845,379.0,5232,187.95,41.022,101.65,127.54,3.265996370495079,2.578639209968072,2.274042330049831
2023-02-02,1795,378.0,5180,187.61,41.314,101.48,125.38,3.254064452914338,2.577491799837225,2.2732559834517505
2023-02-01,1820,377.0,5363,187.31,41.379,101.27,129.61,3.2600713879850747,2.576341350205793,2.2725609638615567
2023-01-31,1817,382.0,5317,186.88,41.417,104.41,128.38,3.2593549273080344,2.582063362911709,2.2715628254323055
2023-01-30,1806,386.0,5230,186.58,41.518,106.88,125.97,3.256717745977487,2.586587304671755,2.2708650887397788
2023-01-27,1826,386.0,5334,185.63,42.265,107.94,126.2,3.2615007731982804,2.586587304671755,2.268648164671602
2023-01-26,1837,385.0,5257,185.32,42.274,107.75,124.36,3.2641091563058082,2.5854607295085006,2.2679222915311175
2023-01-25,1834,382.0,5245,185.01,42.481,106.48,123.47,3.263399331334002,2.582063362911709,2.2671952031459672
2023-01-24,1825,381.0,5314,184.69,42.649,106.29,124.6,3.2612628687924934,2.5809249756756194,2.266443381296274
2023-01-23,1843,375.0,5364,184.37,42.659,103.4,125.74,3.2655253352190736,2.574031267727719,2.2656902556850653
2023-01-20,1876,375.0,5311,183.44,42.71,104.43,124.35,3.2732328340430454,2.574031267727719,2.2634940417218825
2023-01-19,1938,374.0,5302,183.13,42.816,104.23,123.83,3.2873537727147464,2.5728716022004803,2.2627594954061183
2023-01-18,1807,376.0,5294,182.8,42.845,105.69,123.56,3.256958152560932,2.575187844927661,2.2619761913978125
2023-01-17,1881,377.0,5332,182.49,42.89,106.59,124.32,3.274388795550379,2.576341350205793,2.261239071182586
2023-01-16,1980,368.0,5376,182.16,42.987,102.02,125.06,3.296665190261531,2.5658478186735176,2.2604530176070865
2023-01-13,1980,368.0,5319,181.28,43.115,103.0,123.37,3.296665190261531,2.5658478186735176,2.258349892519322
2023-01-12,1994,361.0,5293,180.97,43.534,99.48,121.58,3.2997251539756367,2.5575072019056577,2.257606586392311
2023-01-11,1996,358.0,5349,180.69,43.406,98.13,123.23,3.3001605369513523,2.5538830266438746,2.2569341178902427
2023-01-10,2059,357.0,5304,180.4,43.395,97.89,122.23,3.3136563466180315,2.552668216112193,2.256236533205923
2023-01-09,2079,355.0,5367,180.14,43.371,97.07,123.75,3.317854489331469,2.550228353055094,2.2556101584077384
2023-01-06,2094,354.0,5229,179.24,44.432,97.5,117.69,3.3209766773428235,2.5490032620257876,2.2534349352410055
2023-01-05,2118,353.0,5234,178.94,44.838,97.27,116.73,3.325925955771466,2.5477747053878224,2.2527074330072816
2023-01-04,2089,354.0,5247,178.65,44.694,98.15,117.4,3.3199384399803087,2.5490032620257876,2.2520030205384587
2023-01-03,2153,353.0,5219,178.43,44.613,97.84,116.98,3.3330440298234874,2.5477747053878224,2.2514678754835242
2023-01-02,2213,344.0,5200,178.14,44.608,93.11,116.57,3.344981413927258,2.53655844257153,2.2507614479796882
2022-12-30,2213,347.0,5204,176.38,44.598,96.73,116.69,3.344981413927258,2.5403294747908736,2.2464493382670443
2022-12-29,2160,354.0,5170,176.38,44.17,100.7,117.05,3.3344537511509307,2.5490032620257876,2.2464493382670443
2022-12-28,2154,357.0,5051,176.38,43.802,102.4,115.31,3.3332456989619628,2.552668216112193,2.2464493382670443
2022-12-27,2154,355.0,5004,176.07,43.655,101.62,114.63,3.3332456989619628,2.550228353055094,2.245685364233236
2022-12-26,2183,345.0,4934,175.75,43.545,96.3,113.31,3.339053735709139,2.537819095073274,2.2448953336918613
2022-12-23,2183,340.0,4839,174.85,43.47,94.45,111.32,3.339053735709139,2.531478917042255,2.2426656366452633
2022-12-22,2097,330.0,4853,174.59,43.267,89.01,112.16,3.3215984304653436,2.5185139398778875,2.242019364975552
2022-12-21,2080,325.0,4784,174.25,39.057,86.51,122.49,3.3180633349627615,2.5118833609788744,2.241172786770047
2022-12-20,2113,326.0,4996,173.93,39.898,87.43,125.22,3.3248994970523134,2.513217600067939,2.2403744969582333
2022-12-19,2159,321.0,4858,173.65,39.797,84.85,122.07,3.334252642334231,2.506505032404872,2.239674787646781
2022-12-16,2175,320.0,4782,172.73,39.794,85.26,120.17,3.337459261290656,2.505149978319906,2.237367773021761
2022-12-15,2221,320.0,4862,172.43,39.637,85.58,122.66,3.346548558548474,2.505149978319906,2.236612828199769
